"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"NCK2.3" 5.4586484535437e-09 -1.15639610829589 0.919 0.721 1.09172969070874e-05 "5" "NCK2"
"ROBO1" 5.47205748848369e-09 1.0627128519054 0.483 0.679 1.09441149769674e-05 "5" "ROBO1"
"ID2" 9.96162103198206e-09 -0.472803725839501 0.774 0.708 1.99232420639641e-05 "5" "ID2"
"SH3GL3" 1.33022250375445e-08 1.26118996648216 0.552 0.669 2.66044500750889e-05 "5" "SH3GL3"
"DYSF" 1.61728729490078e-08 1.27442630058879 0.477 0.643 3.23457458980156e-05 "5" "DYSF"
"CD9.2" 2.65879616615621e-08 0.74421508986496 0.638 0.8 5.31759233231242e-05 "5" "CD9"
"MYO1D.1" 4.98752082702643e-08 0.769673649311927 0.488 0.62 9.97504165405285e-05 "5" "MYO1D"
"DTNA.1" 6.14302944844504e-08 -0.652173307670874 0.961 0.87 0.000122860588968901 "5" "DTNA"
"SAMD4A.3" 6.28507856029052e-08 -0.578098950670715 0.98 0.834 0.00012570157120581 "5" "SAMD4A"
"UTRN.1" 8.88993871056638e-08 -1.09494118061211 0.933 0.817 0.000177798774211328 "5" "UTRN"
"RTN1.2" 1.05217417477396e-07 0.412527603534955 0.628 0.627 0.000210434834954792 "5" "RTN1"
"LIPA.1" 1.38065611782144e-07 0.765039701298077 0.518 0.713 0.000276131223564288 "5" "LIPA"
"NTRK2.3" 1.49497447328353e-07 1.08328972827412 0.638 0.694 0.000298994894656707 "5" "NTRK2"
"LINC01170" 1.5471248726032e-07 1.44925709811525 0.419 0.313 0.00030942497452064 "5" "LINC01170"
"FTL.4" 1.70073507626743e-07 -0.347544385762587 0.791 0.644 0.000340147015253485 "5" "FTL"
"PPP2R3A" 1.00978656755403e-06 1.19432361536624 0.566 0.574 0.00201957313510806 "5" "PPP2R3A"
"CTNND2.4" 2.42515672935462e-06 0.624094016868487 0.627 0.721 0.00485031345870925 "5" "CTNND2"
"KCND3" 2.52880930064344e-06 0.364538783731593 0.576 0.595 0.00505761860128687 "5" "KCND3"
"ANKRD22" 2.55317086679337e-06 -0.259580077133988 0.846 0.538 0.00510634173358674 "5" "ANKRD22"
"NEO1" 3.60615597522555e-06 0.587501896304487 0.497 0.51 0.0072123119504511 "5" "NEO1"
"ALOX12-AS1.1" 6.47324517463261e-06 0.327220598240493 0.511 0.586 0.0129464903492652 "5" "ALOX12-AS1"
"LINC02798.3" 7.76791850717914e-06 -0.681483154686422 0.939 0.718 0.0155358370143583 "5" "LINC02798"
"MOBP" 1.18596704184841e-05 1.08406661848982 0.531 0.431 0.0237193408369681 "5" "MOBP"
"PSMA1.1" 1.70956955085703e-05 -1.13089985069917 0.779 0.659 0.0341913910171407 "5" "PSMA1"
"PTPN14.3" 1.88893073230122e-05 -0.587049930631434 0.704 0.632 0.0377786146460244 "5" "PTPN14"
"DOCK9" 2.52860920539367e-05 1.11646272060371 0.559 0.685 0.0505721841078734 "5" "DOCK9"
"IL1RAP.2" 2.97599658561986e-05 -0.861494705101623 0.626 0.579 0.0595199317123973 "5" "IL1RAP"
"IRF8.2" 4.68430754232258e-05 -0.813627521009561 0.904 0.735 0.0936861508464516 "5" "IRF8"
"LINC01184" 5.26123108335384e-05 0.423539546294416 0.473 0.521 0.105224621667077 "5" "LINC01184"
"ASTN2.2" 5.32865906438134e-05 1.42972267296314 0.58 0.744 0.106573181287627 "5" "ASTN2"
"GLIS3" 7.46895880867499e-05 -0.638532596206993 0.875 0.741 0.1493791761735 "5" "GLIS3"
"DNER" 8.13611103303743e-05 1.12284617061753 0.488 0.547 0.162722220660749 "5" "DNER"
"ADAMTS17.2" 8.28934681278492e-05 -0.598944827946283 0.997 0.93 0.165786936255698 "5" "ADAMTS17"
"ERBB4.2" 8.37824779527865e-05 1.08642912107178 0.601 0.743 0.167564955905573 "5" "ERBB4"
"CNTNAP4" 8.78248294110485e-05 1.52243087140309 0.482 0.717 0.175649658822097 "5" "CNTNAP4"
"ZHX2" 9.25317292257871e-05 1.08158322321212 0.587 0.591 0.185063458451574 "5" "ZHX2"
"ADGRV1.4" 0.000208101299134234 -0.626554429305547 0.799 0.767 0.416202598268469 "5" "ADGRV1"
"SSPN.1" 0.000226406203067978 -0.273467392994026 0.622 0.523 0.452812406135956 "5" "SSPN"
"NMD3" 0.000232910686986642 -0.299925234407789 0.824 0.651 0.465821373973284 "5" "NMD3"
"NDRG1" 0.000258187103164419 0.891039965364648 0.551 0.53 0.516374206328837 "5" "NDRG1"
"GRM3" 0.000269605878106156 1.33113232974789 0.539 0.579 0.539211756212312 "5" "GRM3"
"GK" 0.00029555724971496 -0.260696360021775 0.281 0.374 0.591114499429919 "5" "GK"
"CAMK2D.3" 0.000356552900525687 -0.320007922505086 0.76 0.758 0.713105801051375 "5" "CAMK2D"
"GPRC5B" 0.000358006676622712 1.52990756673378 0.485 0.551 0.716013353245424 "5" "GPRC5B"
"AC078845.1.1" 0.000383800161755336 -0.472382084919503 0.946 0.661 0.767600323510672 "5" "AC078845.1"
"BCAS1" 0.000384518565989016 0.589752999603523 0.474 0.572 0.769037131978032 "5" "BCAS1"
"MAFB.3" 0.000388252709281982 -0.479043942626924 0.914 0.696 0.776505418563964 "5" "MAFB"
"LINC02232.3" 0.000395039266055198 -0.959291119775024 0.929 0.764 0.790078532110397 "5" "LINC02232"
"APP.1" 0.000416848939582808 0.901645705052843 0.579 0.597 0.833697879165616 "5" "APP"
"TRG-AS1" 0.000598730294254854 -0.275512995258418 0.499 0.499 1 "5" "TRG-AS1"
"TNFRSF11A.1" 0.000611809266294809 -0.451928184811709 0.673 0.586 1 "5" "TNFRSF11A"
"ANO4" 0.000645574861231753 0.960127294323711 0.526 0.412 1 "5" "ANO4"
"LINC00882" 0.000666083355004786 1.4729604608114 0.593 0.684 1 "5" "LINC00882"
"STXBP6" 0.00102792034761168 1.33553691786472 0.548 0.761 1 "5" "STXBP6"
"SGCD" 0.00125990506290304 0.972712229442005 0.627 0.691 1 "5" "SGCD"
"HIP1.2" 0.00139643629368361 0.605965027458528 0.571 0.6 1 "5" "HIP1"
"AK5" 0.00153350901610185 1.23294167877277 0.533 0.538 1 "5" "AK5"
"AC090517.4.1" 0.0015834441352185 0.59794751613972 0.693 0.737 1 "5" "AC090517.4"
"CD163.2" 0.00167191546612434 -0.515207311233644 0.449 0.447 1 "5" "CD163"
"NCKAP5.1" 0.00258517510755467 -0.29151931657149 0.81 0.713 1 "5" "NCKAP5"
"ARHGAP6.1" 0.00277419664281612 -1.15060287565215 0.922 0.731 1 "5" "ARHGAP6"
"CDH19" 0.00281554819661996 1.12765763553689 0.481 0.573 1 "5" "CDH19"
"BIN1.4" 0.00333235493683044 0.595491338721514 0.566 0.566 1 "5" "BIN1"
"KLF6.1" 0.00334571753742187 -0.572871185354091 0.636 0.53 1 "5" "KLF6"
"PVT1" 0.00462064736887505 -0.487967112468705 0.718 0.678 1 "5" "PVT1"
"CACNA1A.2" 0.00493259890807348 -0.596976583416013 0.962 0.763 1 "5" "CACNA1A"
"CNDP1" 0.00559189538711724 1.74305610609513 0.515 0.427 1 "5" "CNDP1"
"FLVCR2" 0.00689584905217005 -0.350839434410745 0.838 0.58 1 "5" "FLVCR2"
"NHSL1" 0.0072700387997785 -1.0296635766543 0.908 0.678 1 "5" "NHSL1"
"ZFP36L2" 0.00867572905371086 -0.843259818577338 0.936 0.834 1 "5" "ZFP36L2"
